# Length, Width, Layers
2.352848991859217875e+01,3.733638830450360757e+01,1.128944316605575038e+00
9.540720087059426646e+00,2.222996869307501555e+01,1.625686411796978037e+00
9.842755465299649842e+00,3.594626731406706455e+01,1.441494850318858933e+00
7.006851722117826142e+00,1.788176535710070070e+01,1.967041152569463991e+00
2.942325736636000144e+01,1.567461454649269115e+01,1.827355985337868693e+00
7.030221755034644637e+00,3.976746061573918922e+01,1.595566916183022377e+00
1.753966328154139021e+01,2.477576043193642619e+01,1.273890945905804317e+00
6.008952875392554738e+00,3.800312049569450323e+01,1.750756879115907605e+00
3.582868600173033258e+01,2.307460883764918336e+01,1.937881890885181146e+00
2.142324408501470323e+00,5.732410917328101263e+00,1.765093431719813033e+00
6.110494870113694077e+00,1.007815336807753681e+01,1.334603377364494303e+00
2.718943515584619419e+01,7.904121128483692083e+00,1.357499529753960932e+00
3.910372126081112754e+01,2.791759750943604246e+01,1.857087223934378306e+00
2.849572986782004236e+01,1.685514144053674102e+01,1.672842559303624910e+00
1.389102385681577623e+00,2.731486101256457033e+01,1.638414944191977085e+00
2.444201383790950644e+01,2.069190223421142250e+01,1.793313944671227178e+00
2.837926254994075137e+01,2.753528612876700521e+01,1.550325861234340241e+00
1.502556888952588210e+01,1.276796008199720589e+01,1.923178114114137749e+00
1.670887049206784525e+01,2.992406271349173252e+01,1.075324929963451304e+00
3.406045544335539432e+01,9.765045108717185229e+00,1.143608031073924280e+00
8.571400299120664812e+00,9.979630056519738446e+00,1.429414414374193587e+00
9.216740350723672037e+00,2.394498273092558094e+01,1.458837767542768837e+00
3.956398920734086744e+01,5.413106434695649227e+00,1.615639302383175879e+00
2.093432153027615072e+01,1.886855259349301406e+01,1.709198460749066006e+00
1.995688030113750244e+01,2.421729028239917980e+01,1.281777654024238267e+00
1.919253625390035012e+01,3.594624612797688457e+01,1.677733416914402254e+00
5.212689265614978140e+00,7.674143328114615414e+00,1.533212710281600888e+00
3.459838930190029771e+01,9.929779027854044315e+00,1.580702858659626342e+00
1.964001697666059343e+01,5.016835844104519104e+00,1.247759760958499609e+00
3.612610483214753287e+01,1.393212879225487200e+00,1.989538241673833419e+00
2.892408734338321352e+01,9.434582646261899797e+00,1.384441142530155266e+00
8.814706265711969024e-01,3.645444145626618138e+01,1.801490238051814963e+00
6.947668658112613471e+00,8.449225261979114165e+00,1.050315966016922342e+00
3.015110395422766842e+01,1.970741751857046609e+01,1.397511467044358913e+00
3.275426533425591202e+01,3.647132595801280530e+01,1.931392631602928400e+00
3.124336548251036660e+01,2.452215853863994255e+01,1.781735780250342405e+00
2.685989339726161518e+01,6.902487107541666056e+00,1.288418954070642553e+00
2.588011546819399200e+01,7.742025902599922738e+00,1.818471220568184998e+00
3.060846610922079236e+01,2.391396169033581742e+01,1.224048824327049534e+00
2.281881206073843593e+00,3.306486378495618084e+01,1.114213595670259682e+00
1.497879693929044187e+01,2.975727356571408322e+01,1.464839167776387008e+00
1.317786545798141162e+01,2.361579225664691251e+01,1.224716449467710966e+00
2.600681455005384635e+01,1.498550903251185673e+00,1.410927401594743280e+00
1.820598636642975166e+01,3.549685939348070463e+01,1.415830816301018480e+00
1.952114401111785114e+01,5.117174334044811701e+00,1.011880036944620587e+00
6.610126657059147703e+00,3.630041599173645039e+01,1.448957654585366850e+00
3.371772122587615428e+01,2.326999776181592239e+01,1.849579453501148496e+00
2.857261003352626894e+00,2.039116294042088740e+01,1.125397570921153889e+00
1.084240831269977079e+01,1.985852185892843735e+01,1.581885158109425316e+00
7.612569713371826197e+00,2.386143036150312469e+01,1.048287014276598317e+00
2.578449932219614738e+01,1.659167230689252293e+01,1.586886285293617860e+00
4.892540059603449620e+00,2.088433882706345202e+01,1.710758573254556492e+00
2.230118923014691745e+01,5.573697797338184046e-02,1.743695638693554040e+00
3.640663517140465899e+01,9.183933276825300140e+00,1.330170154558674156e+00
3.152607640010122836e+01,3.550978406235145002e+01,1.656331403393873192e+00
1.624464324140685179e+01,2.929306896017228468e+01,1.200633796995062230e+00
2.516831367102912509e+01,2.279844425568175126e+01,1.454644588562145291e+00
2.975217541078280448e+01,5.171904517485508279e+00,1.613240503035392237e+00
8.949938012312387059e+00,3.446521644709305576e+01,1.312231604372135596e+00
8.064502270245519355e+00,1.423130951290998780e+01,1.902773185354679875e+00
2.564176604300586249e+01,1.668179006937531028e+01,1.036166103811117178e+00
9.922750353239727872e+00,2.016443795551192864e+01,1.169788786699742955e+00
2.270593484288106723e+01,2.505694902446549222e+01,1.950531685949265404e+00
1.876048461256845457e+01,2.103492074358582542e+01,1.926250398130157304e+00
3.605939388956917924e+01,2.855450449306410121e+01,1.636377277515014050e+00
2.356319001569111293e+01,6.402415857677987709e+00,1.324336739689690123e+00
1.856672671073435765e+01,1.725837523536771911e+01,1.308735635066541558e+00
1.695803678539460435e+01,1.950098294266456733e+01,1.132424526930569941e+00
3.765543169910564103e+01,2.836254100978163883e+00,1.669754870875423514e+00
1.408104915566556059e+01,1.222582945871400284e+01,1.216918832209573420e+00
1.881302816518445908e+01,1.452666400895242660e+01,1.744841896900755307e+00
2.030048986610334083e+01,1.074227226202341257e+01,1.543059030723263891e+00
3.621359311732539510e+01,9.970585625425240295e+00,1.632871290300474065e+00
1.763304354468837687e+01,2.534948667922562748e+01,1.815982052849290707e+00
1.924960555394418904e+01,2.078649908036231864e+01,1.038562427899296203e+00
3.851289823258819922e+01,3.808951482897637852e+00,1.350708526653398245e+00
2.108888131123727661e+01,2.849387798398204552e+01,1.544563553755285312e+00
3.745137856301013102e+01,3.062543347648063019e+01,1.748344265733054792e+00
8.955929572852188159e+00,3.968681663180284147e+01,1.428177617254602350e+00
5.389011515983614942e+00,2.745696409449341502e+01,1.030623098362363432e+00
3.023652239697820576e+01,3.946914942574330354e+01,1.110421557654432956e+00
1.511297884858368690e+01,5.519251075024027564e+00,1.668026614695904408e+00
2.963704246171682044e+01,2.207963884444912317e+00,1.196207315853392572e+00
6.227246054084512039e+00,1.524354963810870345e+01,1.521151371555924836e+00
2.331453300575336840e+00,1.079896685783278798e+01,1.687933336860257594e+00
1.060997061657019813e+01,2.294574870216770890e+01,1.444312354868918735e+00
5.970824945051109722e+00,3.102718863241400982e+01,1.673050954749059738e+00
2.163555388692756054e+01,2.407115540681571630e+01,1.446957463114653564e+00
3.873324343909915513e+01,3.650904760540952765e+01,1.299681929272052727e+00
2.605908809727423758e+01,3.734846633145388495e+01,1.531227971730951376e+00
1.183239922854278703e+01,1.079569324983895484e+01,1.774119070703964240e+00
3.244121231689751994e+01,3.846223631553860400e+01,1.965508543163473565e+00
3.307887041448277898e+01,1.920050960330067369e+01,1.537097979279135274e+00
3.376709697378691999e+01,3.430847584812491391e+01,1.399396364482724087e+00
2.504265427855939663e+01,2.685770189373511840e+01,1.402915001675239193e+00
9.257774231028816914e+00,1.944037029157450469e+00,1.905007094652337418e+00
3.517737181319920836e+01,1.393694545900547865e+01,1.794994337679032270e+00
1.203523893636453401e+01,1.526319164834096576e+01,1.984088795617155565e+00
1.547769085646477194e+01,2.901093462069099260e+01,1.090927633085167159e+00
2.866873242691535850e+01,2.232652321684687990e+01,1.742583342939029389e+00
1.601791349171248768e+00,3.127433261076156867e+01,1.093141890320517451e+00
3.107776511900146943e+01,2.287981674378115571e+01,1.915518156254079507e+00
3.254957377975811994e+01,6.225568479712162429e-01,1.811539920953483040e+00
3.731726199933128640e+01,9.785365456137391504e+00,1.742434916623087471e+00
7.016951746293074166e+00,7.359448024391661569e+00,1.383431436365730294e+00
1.375904339313748537e+01,2.155570000087929827e+01,1.013327645055359660e+00
1.409449772831604974e+01,2.472142740012132833e+01,1.476234696899313636e+00
3.579291625622330031e+01,1.414633490705631047e+01,1.559915934003740512e+00
1.922217926954628808e+01,2.330764983606496799e+01,1.593183842663366434e+00
3.867405433261421166e+01,1.336612874955866204e+01,1.706588365303497667e+00
1.196808990274535134e+01,1.297149078583210624e+01,1.807630655241385664e+00
1.295159039098254361e+01,4.030059697905539196e+00,1.904993449790305382e+00
2.291938712906213738e+01,3.865750292984778724e+01,1.231817583963562335e+00
1.736600060274378876e+01,2.939554732914917423e+00,1.144866763419915223e+00
1.432951730341924801e+01,1.443914284123054337e+01,1.024305171264021208e+00
3.555756414026510726e+01,3.070044730583631321e+01,1.686322344188322830e+00
2.403471951115793459e+01,2.853890057777682543e+01,1.992635090692191246e+00
2.182500934738044762e+01,2.299831928717134844e+01,1.858905410430598870e+00
3.962400976728810065e+01,3.183448907294680907e+01,1.702698345171521410e+00
2.729557479338895476e+01,1.894979406791039622e+01,1.977199134544044057e+00
1.952738821209628028e+01,8.716432407729746146e+00,1.788798956225855274e+00
1.345609794380807855e+01,2.386921948835253460e+01,1.971466415864998378e+00
7.294754098914486562e+00,3.619473359020610559e+01,1.189459184085036370e+00
2.743236748837799155e+01,3.087206596047437301e+01,1.833289527848327216e+00
1.223765665234055611e+00,1.197278941636155558e+01,1.356724035387755212e+00
1.056734518918207577e+01,1.961376403022897108e+01,1.482212545659574499e+00
2.394009507690361360e+01,1.777506947137460003e+01,1.979375464094340620e+00
5.542882279150860292e+00,3.970849695704081483e+01,1.997208366926964462e+00
1.858750791566957616e+01,2.865373627533753620e+01,1.461943631133869159e+00
8.008241648864306228e+00,3.791513566869548768e+00,1.016390811235855285e+00
6.262875992114005363e+00,1.349097682450361901e+01,1.654755967198763722e+00
2.060827812712691198e+01,3.982440208018205396e+01,1.686385556665856544e+00
4.908199832447093236e+00,3.389242687307625346e-01,1.164124920789952888e+00
2.434340444509483703e+01,6.992850148615072925e+00,1.471731513057330520e+00
2.358330016957517472e+01,3.223084272596979361e+01,1.099586376566919377e+00
3.108266943811879912e+01,2.081430087061173850e+01,1.982252832834913381e+00
2.170624574298926390e+01,3.630138173656316525e-01,1.469706991085919512e+00
3.134145816473117918e+01,3.459574249145651947e+01,1.831538396264480451e+00
3.312447118148750747e+01,5.704232623728398011e+00,1.430830474175239342e+00
1.638086486237911998e+01,6.838029231121494078e+00,1.910897283353499843e+00
1.881885903315860276e+01,3.717305186849484500e+01,1.920821856672297434e+00
1.870250410862324131e+01,3.457410632221431257e+01,1.808840233770630856e+00
6.031502483335469122e+00,5.101976985788794217e+00,1.216134136872041527e+00
4.730606671743800007e+00,3.853985221579272036e+01,1.872396859173684369e+00
7.778671761865241230e+00,3.105832550796339930e+01,1.856496433811216207e+00
9.667706561807033694e+00,9.877869648077046705e+00,1.535357218466320006e+00
3.614969608361004560e+01,9.397283142143528778e+00,1.109975307097849528e+00
4.988735630553939870e+00,2.991532539977874805e+01,1.795339524125004305e+00
2.265966410734728598e+01,1.514019706335757220e+01,1.807781544463764156e+00
3.173203549548247793e+01,1.197914109953758910e+01,1.356394465513057312e+00
3.492584748955519558e+01,1.935202798489174114e+01,1.363234803015371144e+00
1.543448383683611169e+01,1.741642185408393217e+01,1.919396406163221380e+00
6.386476415254094263e+00,2.991074804642427054e+01,1.605560399161969798e+00
2.746635559490879075e+01,3.425981385899565623e+01,1.806163818927392750e+00
1.199859413953820564e+01,3.211093283848332192e+01,1.174559741597926088e+00
3.929892294317937029e+01,3.260000723020904445e+01,1.838874927781869673e+00
3.470687582809306093e+01,2.820444310807296873e+01,1.094172900000319526e+00
4.163351345959958039e+00,3.689267592555625086e+00,1.502329989221745210e+00
3.949839547228530989e+01,3.716207589760091423e+01,1.427226254003041817e+00
2.972624518871958443e+01,5.521462783107939920e+00,1.117227088783506073e+00
1.688436006241273901e+01,1.501829824793363599e+01,1.049444130039542067e+00
1.434520800207073066e+01,3.099167958554119906e+01,1.094643061853183941e+00
2.405277689292167764e+01,2.432675814914588486e+01,1.326151955944152139e+00
9.635250814711312728e+00,3.416239344403447831e+01,1.068811817005599574e+00
1.192231162277034962e+01,2.914106782437024279e+01,1.166095637466387558e+00
7.564652477619548954e+00,6.911629228855038498e+00,1.204365390851006801e+00
3.429518271981825706e+01,8.714866241857372131e+00,1.845721096439886688e+00
2.536528879046892371e+01,3.641069186661742840e+00,1.758639524790467590e+00
1.574830036546095435e+00,3.627797890877106113e+01,1.812912949016924680e+00
3.320498651053640060e+01,7.944065442402310495e+00,1.399971434383739943e+00
6.351388368090775671e+00,2.359734228333680051e+01,1.124123450738659935e+00
1.474462505998190842e+01,3.844737445696947020e+01,1.081389522069990949e+00
2.242220796337701927e+01,3.955588222546366950e+01,1.142617456656823238e+00
1.629831929108251032e+01,9.554408916638514881e+00,1.405824095136400276e+00
2.004680734042154100e+01,3.155334528969473240e+01,1.565039393683576030e+00
3.600609618767067133e+01,7.982987440578925842e+00,1.225556000539684387e+00
1.423161017194591871e+01,2.448743163567723613e+01,1.259208027205577451e+00
3.010370674498314258e+01,2.891250909388216606e+00,1.281352398097225453e+00
2.261148523175049263e+01,1.575710795583106894e+01,1.909266441404031900e+00
3.817419280356478595e+01,2.390449989014279453e+01,1.756392495651252883e+00
3.038860167268900270e+01,2.385978137692066881e+01,1.433153617741255825e+00
9.760886908886368118e-01,3.869872346383031925e+01,1.550692810147186407e+00
1.196920828618699417e+00,1.388429307230618548e+01,1.503634736384795056e+00
1.320221789766828024e+01,3.752726675942810886e+01,1.951062627715165476e+00
3.677668086932004421e+00,7.524622507350446909e+00,1.292793655205543679e+00
9.601820515672363499e+00,3.996644426145120832e+01,1.093367241559819902e+00
2.570448035648465179e+01,1.402168850240504838e+01,1.703564449165214212e+00
2.295533640631985151e+01,9.889038193945429711e+00,1.888342136973961471e+00
2.412937619707515857e+00,2.577772710374987142e+01,1.221220431666992345e+00
2.475884469342639704e+01,6.494933375219416050e+00,1.618989837403426169e+00
1.341061348258646291e+01,1.760201865653754894e+01,1.497028873379193215e+00
2.935735871984610412e+01,2.608703650161978693e+00,1.912224515614726394e+00
2.843375460622000972e+01,3.199666882358669540e+01,1.930948262959031769e+00
3.872688948171311552e+01,1.522606346855742387e+01,1.350429576818396704e+00
7.065561607112744724e+00,2.934968818660576062e+01,1.588885539250151080e+00
3.320312806226316837e+01,2.612597344173069303e+01,1.251852401550882510e+00
1.864826067193270731e+01,3.781223657920347136e+01,1.653232211947721630e+00
2.944403111203261858e+01,7.318801127080103441e+00,1.361882725447932430e+00
2.243103537982869256e+01,1.269122144213476133e+01,1.395265664817317619e+00
2.869880958153949990e+01,1.223434807475040742e+01,1.394480633615829301e+00
1.455242964900721603e+01,1.454757827684082017e+01,1.752466202964813924e+00
1.571242529858365344e+01,3.597479971910377827e+01,1.267782655524529734e+00
3.161034117347565697e+01,2.957250710769745083e+01,1.341238387707210933e+00
1.065264666097883506e+01,3.799634707289981606e+01,1.066746332083722049e+00
2.380414952005612861e+01,1.286187076397645512e+01,1.853410253027720778e+00
1.432281777978587023e+01,3.845036620175423536e+01,1.300468360477219365e+00
3.984866194353835489e+00,2.361431837144061063e+01,1.264275246282956733e+00
2.741154735689018551e+01,2.367134362050288487e+01,1.518279513004207715e+00
1.167771028008821155e+01,2.408536924518408640e+01,1.044808053999569442e+00
1.535458123668689367e+01,1.387844234092355578e+01,1.482205402345597278e+00
3.055149384807694801e+01,2.676651520838314369e+01,1.484190057726372025e+00
3.767552598264195751e+01,1.809329344522836536e+01,1.179098392230907288e+00
5.474836599139885074e+00,2.520854831361525683e+01,1.095809289556320509e+00
1.291145112130003270e+00,3.047277415893109520e+01,1.464552244723266394e+00
1.906015929343207738e+00,3.819392615722484408e+01,1.619609008384638837e+00
1.079882018861210824e+01,5.750538445748119010e+00,1.040757383556098592e+00
2.658644315277944870e+01,6.954912318228494428e+00,1.145341656072335068e+00
4.424730477612062174e+00,2.438605123502390626e+01,1.389312515318583019e+00
3.757132665715030129e+01,9.431776194514620570e+00,1.230749501744066166e+00
3.245651358698615496e+01,1.926032509677018112e+01,1.326322547295918142e+00
2.514934484747972654e+00,1.327568735209645467e+01,1.917550240115322158e+00
1.602207746250909892e+00,2.544067195579074436e+01,1.494255140784417790e+00
2.271324301280065328e+01,1.340437303166250871e+00,1.480384772661507808e+00
1.536464593784542920e+01,1.073349843232647594e+01,1.316253829572591627e+00
8.833828720772999077e+00,2.964215591486764723e+01,1.216819355206514963e+00
3.697306718652071567e+01,2.800085021978394906e+01,1.745658820130113531e+00
2.269701255242293314e+01,1.058763551043425011e+01,1.093932206182786304e+00
2.919252601439376704e+01,1.058588395208321131e+01,1.064370013451590768e+00
2.046479595733602608e+01,1.596764230285767283e+01,1.234278963572841947e+00
3.294152333895453211e+01,3.286930918200567930e+01,1.425764650161075231e+00
2.409917767354392559e+00,2.887567379793658517e+01,1.025790791081530484e+00
1.893078765170376343e+01,1.217788669799124790e+01,1.264852358608407723e+00
1.026488924937805081e+00,1.148224408324302814e+01,1.317506281887204089e+00
2.969064906854420727e+01,2.638757031085229698e+01,1.094271215004865017e+00
5.705079304681497376e+00,2.477606792537368108e+01,1.058571298564788599e+00
2.330136502668898046e+00,3.937798900834003035e+01,1.343130911711962749e+00
8.603018832862634468e+00,1.223491850676759363e+01,1.406966900432081058e+00
2.078729522913629779e+01,3.501602361225413773e+01,1.657983703291989297e+00
1.599119308512858240e+01,2.974363708188958810e+01,1.479295252711525954e+00
1.417445222409906336e+01,2.465039383845194365e+01,1.538253328643508944e+00
1.395335864180982988e+01,3.700194809423753561e+00,1.223678282114527338e+00
1.951722891125321624e+01,2.078884779199210087e+01,1.309995045873619368e+00
2.069418126969869576e+01,1.071010920007422129e+01,1.919164458587827582e+00
2.502569998820319697e+01,2.921207867059526109e+01,1.322864751577268683e+00
3.080516409245888454e+01,2.428847950462274952e+01,1.143295317735554484e+00
8.390667903456137111e+00,1.930825757922006503e+01,1.161552625221232038e+00
3.750396521512031711e+01,3.271071325516199124e+01,1.018705951644150343e+00
1.128027446844734882e+01,3.672054151425555801e+01,1.806002915496382366e+00
3.963047363426631620e+01,9.483686235352264404e+00,1.782439825337747141e+00
6.779446304273428758e+00,1.490014901091887722e+01,1.270648493346616670e+00
8.037191712652624886e-01,1.382909454245474734e+01,1.695965209724007883e+00
1.685147631348713482e+00,3.899825063403790182e+01,1.468612107954064605e+00
3.710589463087809747e+01,3.016730046513859875e+01,1.208492857884711391e+00
9.573671775593037836e+00,8.200715453091786955e+00,1.414208717485301969e+00
3.692145949071327493e+01,2.007317884880942316e+01,1.002558645100591894e+00
1.649263579410326841e+01,3.370449262372690669e+01,1.325736698597086649e+00
1.026301393145708474e+01,9.681436417365745228e+00,1.679321591264384850e+00
2.388354346036328479e+01,3.198494053201117993e+01,1.868981165237284969e+00
1.087916142852200707e+01,1.473434684080954682e+01,1.403948098281523560e+00
3.873457883434531368e+01,2.340099097695081198e+01,1.516441763969973877e+00
3.785679141594604502e+00,1.397162715853089487e+01,1.366530630253522727e+00
2.722334712456113692e+00,2.799058083527432572e+01,1.175149967069207158e+00
3.784043744878240290e+01,8.629441604755164974e+00,1.896185159442473900e+00
1.173110997140205392e+01,2.290965755253053260e+01,1.789672315628547006e+00
3.171695203362540738e+01,2.522281486569685427e+01,1.977003994327688474e+00
7.471704526183642336e+00,5.665815747529143742e+00,1.712219492289409395e+00
2.567589353496594029e+01,1.528455427896359708e+01,1.528653170409907336e+00
2.219376889709581135e+01,1.658225712069523183e+00,1.252396875679043786e+00
3.225295194748156291e+01,2.594200241492814740e+01,1.282095463470455332e+00
3.065809169146980651e+01,1.704695717694015755e+01,1.145749234025897678e+00
4.636845789696568687e+00,2.089329278690354386e+01,1.962986839478697121e+00
2.262336453397651681e+01,3.673841468426950740e+01,1.853622312123899496e+00
5.444715220904834396e+00,3.432481097955642468e+01,1.337499979445344156e+00
3.532587396483507547e+01,7.495641009737408211e-01,1.149824889127770700e+00
3.196187236163008549e+01,1.143029995448128133e+01,1.411980999757615152e+00
3.543540087306550390e+01,1.633888271276567394e+01,1.846662316206264087e+00
2.590221387496587369e+00,1.533221512273332721e+01,1.193997639057981619e+00
1.540992667879337219e+01,2.920899900529381910e+01,1.543932778774925740e+00
1.549035727087288095e+01,2.932498564054321122e+01,1.677082741067843941e+00
1.735011516231958240e+01,2.076296861322235898e+01,1.509809666615883339e+00
3.665104996936592840e+01,1.273608549364491083e-01,1.483893444803956463e+00
8.359865556820480492e+00,3.110311743257737049e+01,1.658422733715393838e+00
7.266555124588505166e+00,2.029269191386122628e+01,1.018767987057789703e+00
7.587811570684146467e+00,2.591269192124994092e+01,1.694231516116734504e+00
2.663441988130104932e+01,3.006641680132031702e+00,1.515942650454386254e+00
3.217952310040931252e+01,2.846704014931647464e+01,1.601875926790532034e+00
2.983873434133046487e+01,3.031877189468010769e+01,1.046055600385065620e+00
2.233413066489739052e+01,2.978418911244905232e+01,1.278835691612255854e+00
3.482314275871657117e+01,2.349552755404061344e+01,1.523397888452162618e+00
2.364432325334054497e+01,5.975433518956725365e+00,1.209017836873725660e+00
3.432763259567540359e+01,1.846622274644483497e+01,1.067344486614959287e+00
2.287812145682144305e-01,2.872348217955418903e+01,1.813326608400554818e+00
3.636564012085492692e+01,3.732467312848886820e+01,1.143414330408836221e+00
7.031407574952064365e+00,3.884534063175203045e+01,1.041259239039386664e+00
3.207832230230587278e+00,2.880670070747295597e+01,1.003419742959272831e+00
3.743850314332347295e+01,2.699692448808862721e+01,1.853580958925535871e+00
3.344366916947780055e+01,2.283458630973265713e+01,1.869240949449415767e+00
2.582162251286224830e+01,5.276886271951686247e+00,1.840664278327516445e+00
7.728016584592136695e+00,2.199179008366891708e+01,1.320736956832022413e+00
2.241351073428027973e+01,2.859699396231879120e+01,1.443613583010655343e+00
1.481562038726323394e+01,1.845890185577695064e+01,1.371428009735828457e+00
1.997468607563505216e+01,3.017861005241336514e+01,1.573115531830081348e+00
1.837337799287511331e+01,3.332069298766170817e+01,1.114108777800277394e+00
2.416650673307153596e+01,3.701718794352644437e+01,1.238782371831773865e+00
1.707557517563470384e+01,3.481402998620144018e+01,1.923968217802675573e+00
2.222354675748862363e+01,3.172134684724806419e+01,1.090619005979867051e+00
2.738217659005999138e+01,1.851836642719749548e+01,1.975880297317182066e+00
1.944117554043524621e+01,3.179349605516069133e+01,1.620334491354713968e+00
2.188191698220969172e+01,4.940979248626393705e+00,1.278020920106835101e+00
2.475139136885931990e+01,2.326254376342738439e+01,1.739235141242538862e+00
2.087606637013875499e+01,2.959011539900736310e+01,1.034745239414892826e+00
2.105653059302158070e+01,2.432082044599044224e+01,1.536581007962097623e+00
3.264431194404195935e+00,1.212776955929572154e+01,1.201904270664540419e+00
1.232150442604789475e+01,3.237152931863559502e+01,1.575687893281857654e+00
7.182980603996278468e+00,7.281266591343209527e+00,1.146527287657792105e+00
1.627890195478602919e+01,3.743674041203702529e+01,1.141437998708517920e+00
1.932062110170182478e+01,2.185821517149465620e+01,1.940279378074327710e+00
2.447676945405627080e+01,9.921282604678211214e+00,1.729109567993338814e+00
1.227353319375541929e+01,3.556481265295823313e+00,1.037753652358220036e+00
3.043475329630680193e+01,8.483253536339848466e+00,1.160240590281679474e+00
3.740606466122001450e+01,2.849944126635773500e+01,1.854349354590696386e+00
2.387624994614002816e+01,3.430553627138935013e+01,1.296794538469610902e+00
3.342085551779538832e+01,1.449452060420179578e+01,1.574236515268379266e+00
5.008969857433651640e+00,5.341325339837150743e+00,1.557338987914110628e+00
1.239310959997694361e+01,6.376801681232344698e+00,1.217246291304801886e+00
8.442176586225347279e+00,1.982551400913305528e+01,1.180332172267619661e+00
3.310101516586155412e+01,3.198433083760363260e+01,1.398927200855369257e+00
8.510049677595215911e+00,2.819671524379682737e+01,1.689698303629631138e+00
1.464515028956993703e+01,4.716501890154818355e+00,1.024663496538630980e+00
1.220625080448289523e+01,3.507876856735227022e+01,1.881977222545168971e+00
1.210524975837581252e+01,1.829970946455247471e+01,1.944024024702279974e+00
9.069034033077873147e+00,3.742225796974611285e+01,1.523576495045367629e+00
4.721559196987135110e+00,2.194561787430660971e+01,1.393002465677108281e+00
4.607985347335907811e+00,3.287056700828561162e+01,1.878255159132655283e+00
1.010120928219076930e+01,2.599622413120800957e+01,1.925552219420731515e+00
2.423152545128468560e+01,3.950192483524866560e+01,1.143791424675721924e+00
2.721777521784352061e+00,5.587458394775071113e+00,1.406277565931429052e+00
3.598196139715298614e+01,3.727366122225426892e+01,1.031055342303980549e+00
1.214697203981507911e+01,3.919793522038042966e+01,1.524823073922414007e+00
1.046691103145132473e+01,1.324519305557211091e+01,1.919439013629097079e+00
2.031671984821381116e+01,4.972922676875275450e+00,1.340009320113645153e+00
3.974000724556019293e+01,3.673632365715016590e+01,1.115781442608558605e+00
1.275983555079592691e+01,3.452076736094606701e+01,1.417641265457398658e+00
3.118069671121405761e+01,2.297446024939097242e+01,1.713474637924637722e+00
2.681279623611618845e+01,3.375713608499886220e+01,1.419049308333585557e+00
6.643280085706946281e+00,3.243510083677452194e+00,1.084008772455506309e+00
1.303400531882392244e+01,3.664061561156226787e+01,1.337377852951007196e+00
3.726921960696461156e+01,3.790516218812160787e+01,1.151978306743231872e+00
2.507270292429617342e+01,8.449973194158220124e+00,1.411168037733842695e+00
1.086754569006188831e+01,2.027651776006602091e+01,1.034038042133582191e+00
1.539318319165426630e+01,2.009628551218329306e+01,1.722680749871225547e+00
5.333005996875477273e+00,1.940355213019283909e+01,1.900612654880893482e+00
6.857069635036574518e+00,2.862659967121652826e+01,1.401812514519674702e+00
2.702081351011553778e+00,2.328237653980610133e+01,1.365979468707452238e+00
2.298242625173028131e+01,3.356168572489416135e+01,1.533986228074259994e+00
1.573244386771977332e+01,7.539315220096507453e+00,1.103017288667707652e+00
7.069116089498872491e+00,1.657987527571952313e+01,1.104192858868706661e+00
1.727760596675211957e+01,2.503325248084199472e+01,1.265369549746838240e+00
1.701356953708741315e+01,1.939303457923959328e+01,1.751356208699164974e+00
1.440693778660426361e+01,1.266044966579321951e+01,1.070728607859232184e+00
2.167499836332905261e+01,6.681860346897625647e+00,1.458916054769075821e+00
1.795772718363809872e+01,2.309985924251845901e+01,1.992619674575408562e+00
2.986256010171030084e+01,2.808215689776230306e+01,1.930632532043886407e+00
5.492624661342704329e+00,6.577287191302363389e+00,1.761389605968737282e+00
3.362920445605293907e+01,2.592672945914417326e+01,1.267465106773286720e+00
3.406153024467641899e+00,2.446995894432057383e+01,1.223086584072826000e+00
8.484998238725474096e+00,2.294426004519919715e+01,1.060106972353225707e+00
3.201833151356729701e+01,1.672531747607303387e+01,1.903158091417448405e+00
1.234437643265456330e+01,1.778412914348107421e+01,1.597472562005082253e+00
1.937137036710441151e+01,3.111424642370184124e+00,1.833571899489154777e+00
2.084544246281868851e+01,1.934925108709164121e+01,1.035864035681329565e+00
8.267136996610243926e+00,2.654469983564295887e+01,1.653494233857171203e+00
3.316148424455739274e+01,1.597223148174877316e+01,1.440830149990097508e+00
3.179350150854574508e+01,2.589094306825195346e+01,1.520827789612724024e+00
2.859844615638021637e+01,7.932497990293594370e+00,1.529418090505237249e+00
3.919321885486398571e+01,3.611276144387083065e+01,1.836047808344891008e+00
4.723088980721104058e+00,2.224597618955071709e+01,1.613061259608627118e+00
1.695736807953690573e+01,1.514282928373047099e+01,1.772850708026220357e+00
4.600245006877967668e+00,2.072382808072283922e+01,1.945609423277116612e+00
3.412635523851569275e+01,8.868470822804606968e+00,1.685927732359085551e+00
1.443590792713491666e+01,2.697763547151513563e+01,1.148100547543053906e+00
2.124822281025110371e+01,9.112414366980967628e+00,1.154205857246514144e+00
1.913058647744523810e+01,1.479300694389551474e+01,1.157507769791247476e+00
4.362760074861196102e+00,3.130893731403556757e+00,1.991770834173768545e+00
2.809684737572422364e+01,2.778179013409922149e+01,1.842208616405957233e+00
1.689830982495679734e+01,1.776987595461381630e+01,1.159178103285649630e+00
1.980418887560134422e+01,2.211389400495022883e+01,1.724082616118610245e+00
5.970985232964878264e+00,1.099725981967247890e+01,1.848917478610556886e+00
